EDRPOU,Name,Address,Contacts,KOATUU,Згенеровано відходів в тоннах,Відходів в одиницях Пзув,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу,2015_Згенеровано відходів в тоннах,2015_Відходів в одиницях Пзув,2015_Відходи I класу,2015_Відходи II класу,2015_Відходи III класу,2015_Відходи IV класу,2016_Згенеровано відходів в тоннах,2016_Відходів в одиницях Пзув,2016_Відходи I класу,2016_Відходи II класу,2016_Відходи III класу,2016_Відходи IV класу,2017_Згенеровано відходів в тоннах,2017_Відходів в одиницях Пзув,2017_Відходи I класу,2017_Відходи II класу,2017_Відходи III класу,2017_Відходи IV класу,2018_Згенеровано відходів в тоннах,2018_Відходів в одиницях Пзув,2018_Відходи I класу,2018_Відходи II класу,2018_Відходи III класу,2018_Відходи IV класу,2019_Згенеровано відходів в тоннах,2019_Відходів в одиницях Пзув,2019_Відходи I класу,2019_Відходи II класу,2019_Відходи III класу,2019_Відходи IV класу
04694614,"АТ ""УКРТРАНСГАЗ"" (ГКС ""Задніпровська"" Кременчуцького ЛВУМГ філії УМГ ""ЧЕРКАСИТРАНСГАЗ"")",01021 м.Київ Кловський узвіз 9/1,khomenko-na@utg.ua/(0536)767207,3525286900,143.45649999999995,17028.353600000002,2.34,10.186999999999996,2.1209,128.80860000000004,0.0,0.0,0.0,0.0,0.0,0.0,3091.6869,31.8975,0.4922,1.186,0.1524,30.066900000000004,5639.0177,58.086000000000006,0.8038000000000001,3.0709999999999997,0.6184999999999999,53.59270000000001,4977.1889999999985,36.15300000000001,0.674,3.08,0.7100000000000001,31.689,3320.46,17.32,0.3700000000000001,2.85,0.6399999999999999,13.46
21642228,"Спільне українсько-естонське підприємство у формі товариства з обмеженою відповідальністю ""Оптіма-Фарм, ЛТД""","01103, м.Київ,вул.Кіквідзе,18а",nparahnevich@optimapharm.ua/0444905353,2610100000,2142.2747,16332.935999999998,2.8387,0.0,0.0,2139.436,0.0,0.0,0.0,0.0,0.0,0.0,3061.95,122.0381,0.5881000000000001,0.0,0.0,121.45,7146.026000000002,634.3285999999998,1.3026,0.0,0.0,633.0260000000002,4533.86,994.568,0.708,0.0,0.0,993.86,1591.1,391.34,0.24,0.0,0.0,391.1
30982361,"ТОВ ""Омега""","49041 м. Дніпро, вул. Понікахи, буд 15",va515_top1@v515.varus.ua/095-579-98-99,8038600000,9165.755,16329.821900000004,1.4331000000000005,0.0,0.0,9164.321900000004,0.0,0.0,0.0,0.0,0.0,0.0,697.3402,336.9123,0.0721,0.0,0.0,336.8402,4599.4154,2256.3841,0.4687,0.0,0.0,2255.915400000001,8628.1059,4243.9829,0.8770000000000001,0.0,0.0,4243.1059,2404.9604,2328.4757,0.0153,0.0,0.0,2328.4604
32284263,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНОНІВСЬКИЙ ЕЛЕВАТОР"" (Лозівська дільниця)","36014, Полтавська область, м.Полтава, площаПавленківська, 24",/057-45-2-24-96,6311000000,13174.783900000002,16246.923000000004,0.34890000000000004,2.388999999999999,2.773,13169.273,0.0,0.0,0.0,0.0,0.0,0.0,777.575,715.6819,0.0069,0.05,0.05,715.575,2768.223,2440.861,0.027999999999999997,0.35,0.26,2440.223,8075.979,6477.039000000002,0.183,1.207,1.6699999999999997,6473.9789999999975,4625.146000000002,3541.202,0.131,0.7820000000000001,0.7929999999999999,3539.4959999999996
26112328,"ПрАТ ""АК ""Київводоканал""","01015, м. Київ, вул. Лейпцизька, 1а",lbarbiier@vodokanal.kiev.ua/418-34-26,8036600000,589.1364,15845.0624,1.0420000000000005,13.906000000000002,63.42600000000001,510.7624000000001,0.0,0.0,0.0,0.0,0.0,0.0,2225.7134,79.1704,0.1305,2.215,7.9365,68.88839999999999,5831.455000000001,219.1184,0.3624000000000001,5.789,18.612000000000002,194.35500000000005,5745.495999999999,216.01410000000004,0.4086,4.402,26.3325,184.87099999999998,2042.398,74.8335,0.1405,1.5,10.545000000000002,62.648
32677651,"Товариство з обмеженою відповідальністю ""Альфа Моторз""","61080, м. Харків, проспект Гагаріна, 314 Б, Основ'янський район",zakon@honda.kh.ua/(057)704-10-22,6310138800,499.26250000000016,15356.011999999995,0.4695000000000002,23.974000000000004,11.157,463.662,0.0,0.0,0.0,0.0,0.0,0.0,2474.8160000000003,33.8416,0.0656,4.209999999999999,0.25,29.316000000000006,5654.303000000001,187.0615,0.15150000000000002,8.913999999999998,5.343000000000001,172.653,4997.593000000002,176.65439999999995,0.1584,7.75,3.303,165.44299999999996,2229.3,101.705,0.094,3.1,2.261,96.25
36387249,"Товариство з обмеженою відповідальністю ""Фудмережа""","01103, м. Київ, Печерський район, Залізничне шосе, 57",Naavgust_DA@welcash.kiev.ua/0674131791,0710100000,4781.415999999998,15229.326000000001,2.0900000000000003,0.0,0.0,4779.325999999999,224.97099999999998,224.97099999999998,0.0,0.0,0.0,224.97099999999998,6064.731000000002,2080.528,0.7970000000000002,0.0,0.0,2079.731,8939.624,2475.917000000001,1.2930000000000001,0.0,0.0,2474.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24596990,"Дочірнє підприємство ""Кюне і Нагель""","08290, Київська обл. м. Ірпінь, смт. Гостомель, вул. Садова, 26 а",nataliya.doshchechkina@kuehne-nagel.com/0675553768,3222485903,1696.1510000000005,14897.990999999998,1.5550000000000002,0.30800000000000005,107.64699999999998,1586.641,0.0,0.0,0.0,0.0,0.0,0.0,2872.033,415.92400000000004,0.28200000000000003,0.054000000000000006,20.805,394.783,6481.385,738.169,0.6509999999999999,0.159,49.174,688.185,4546.173,417.717,0.556,0.07,26.818,390.273,998.4,124.341,0.066,0.025,10.85,113.4
31860551,"ТОВ ""НВФ ""Урожай"" (Лисянська філія), Черкаська область, Лисянський район, с. Чаплинка","Черкаська область, Корсунь-Шевченківський район, с. Корнилівка, вул. Шкільна, 4",a.osokin@mhp.com.ua/0676076844,7122888001,264.5969,14593.814500000002,1.1493999999999998,13.734999999999996,35.29799999999999,214.4145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.4100000000002,9.846,0.03,0.93,3.2760000000000002,5.61,6334.854500000001,57.2409,0.4194,7.705,6.862000000000001,42.25449999999999,7474.550000000001,197.51,0.6999999999999998,5.1000000000000005,25.16,166.55
38916558,"Товариство з обмеженою відповідальністю ""Альвар""","01103 м. Київ, Залізничне шосе,57 (м. Черкаси, вул. Припортова,34",orlova@kishenya.ua/0674131938,7110136400,4694.223,14557.249999999995,1.9729999999999988,0.0,0.0,4692.25,410.65100000000007,410.65100000000007,0.0,0.0,0.0,410.65100000000007,4113.344,988.9690000000003,0.6250000000000002,0.0,0.0,988.3440000000003,6529.304000000001,1805.249,0.9450000000000002,0.0,0.0,1804.3039999999999,3142.498,1227.881,0.3830000000000001,0.0,0.0,1227.498,361.45300000000003,261.473,0.02,0.0,0.0,261.453
35737530,"Товариство з обмеженою відповідальністю «Теплик - Агро» 23850, Вінницька обл., Теплицький р-н, с.Веселівка","23814, Вінницька область, Теплицький р-н, с.Степанівка, вул.Незалежності, буд.30",teplic-agro@ukr.net/0965533780,0523781601,700.2795999999997,14411.358,0.08160000000000002,23.7,30.14000000000001,646.3580000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.342,175.07270000000003,0.020700000000000003,5.924999999999999,7.535000000000001,161.59199999999996,7205.679000000001,350.1398000000001,0.0408,11.85,15.07,323.17900000000003,3601.3370000000004,175.0671,0.0201,5.925,7.535,161.58700000000002
32619343,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЯСЕНСВІТ»,"09632, Київська обл., Рокитнянський р-н, с. Ромашки, вул. Покровська, 22-А",matri-eco@ukr.net/044-389 38 70,3221484001,9634.278000000002,14144.300000000005,0.7480000000000002,0.0,15.730000000000002,9617.8,0.0,0.0,0.0,0.0,0.0,0.0,901.2,597.35,0.05,0.0,1.1,596.2,4438.5,3072.64,0.23,0.0,4.41,3068.0,6148.1,4200.03,0.32,0.0,7.1099999999999985,4192.6,2656.5,1764.2579999999998,0.14800000000000002,0.0,3.1100000000000003,1761.0
00381574,"ПрАТ ""Київхліб"", виробничий цех No 4","04080, м. Київ, вул. Межигірська, 83",i.kovalchuk@khleb.com.ua/206-75-97,8039100000,4046.527,13762.638,1.7090000000000003,0.30000000000000004,20.88,4023.638,81.81,51.816,0.006,0.0,0.0,51.81,1199.68,237.71900000000002,0.18899999999999997,0.0,0.35,237.18,2758.055,1113.211,0.30599999999999994,0.0,2.35,1110.555,6684.892999999999,1775.571,0.8579999999999999,0.2,10.619999999999996,1763.8929999999998,3038.2,868.21,0.35,0.1,7.56,860.2
38658854,"Товариство з обмеженою відповідальністю ""ТД Комета""","10069, Дніпропетровська обл, м. Кривий Ріг, вул. Технічна, буд.11","s.b.s.-57@ukr.net/0675394412,",3524010100,7464.0268,13397.842000000002,0.392,6.7700000000000005,12.162800000000004,7444.701999999999,0.0,0.0,0.0,0.0,0.0,0.0,1392.315,709.2090000000002,0.084,0.366,1.6440000000000001,707.115,5382.395,2527.2062,0.23,2.9849999999999994,4.4062,2519.585,3798.896,2289.7762,0.078,1.925,3.2372,2284.536,2824.236,1937.8354,0.0,1.4939999999999998,2.8754,1933.4660000000001
37776078,"ТОВ ""ОККО-СХІД"" (АЗС No9)","82660, Львівська обл, Сколівський р-н, смт. Славське,вул. Івана Франка, 14-А",atonkoshkur@gng.com.ua/067 313 12 72,1221881301,3998.6410000000014,13346.994500000004,0.5499999999999999,0.0,134.67150000000007,3863.4195,0.0,0.0,0.0,0.0,0.0,0.0,1208.235,665.0672,0.0861,0.0,2.3011000000000004,662.6800000000002,4679.313,1378.7082000000007,0.2196,0.0,44.9556,1333.533,4358.133,1449.0460999999993,0.14800000000000005,0.0,44.2701,1404.628,3101.3135,505.8195,0.09629999999999997,0.0,43.1447,462.5785
25611360,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ХАДО-Холдінг»,"61103, місто Харків, Шевченківський район, провулок Двадцять Третього Серпня, будинок 4",not@xado.com/+380504028206,6310137900,3201.934,13287.252000000002,1.084,5.4700000000000015,39.528,3155.8520000000008,0.0,0.0,0.0,0.0,0.0,0.0,1390.469,356.784,0.16300000000000006,0.35,0.902,355.369,4630.815,829.883,0.36700000000000005,2.6,13.651000000000002,813.265,4591.428,1205.8319999999997,0.32899999999999996,2.2,13.125000000000002,1190.178,2674.54,809.4350000000002,0.225,0.32,11.85,797.04
03361402,"ПАТ ""Черкасигаз""","Черкаська обл., м.Черкаси, вул М.Залізняка,142,18000/факт. адр. м.Чигирин, вул. Гагаріна 17а, 20901",voevoda@chergas.ck.ua/(0472)71-19-23,7125410100,379.3571000000002,13135.190000000004,2.2002999999999995,3.3898,1.3269999999999995,372.44,0.0,0.0,0.0,0.0,0.0,0.0,392.583,42.424,0.040999999999999995,0.29,0.01,42.083,829.1439999999999,84.33330000000002,0.0933,0.532,0.264,83.44399999999997,3143.211,134.2438,0.514,0.8548000000000002,0.264,132.61100000000002,8770.252000000002,118.356,1.5519999999999998,1.713,0.7890000000000001,114.302
37346355,"Комунальне підприємство ""Тепловодосервіс"" Лозівської районної ради","64621, Харківська обл, Лозівський р-н, смт.Краснопавлівка, мікрорайон, б.16",/05745-6-72-73,6323955700,10362.541,13108.415,0.41,0.424,9.892000000000001,10351.815,0.0,0.0,0.0,0.0,0.0,0.0,2477.5,2477.5,0.0,0.0,0.0,2477.5,6803.576999999999,5019.42,0.26,0.327,6.556,5012.277,3827.3379999999997,2865.6209999999996,0.15000000000000002,0.09699999999999999,3.3360000000000003,2862.038,0.0,0.0,0.0,0.0,0.0,0.0
38316777,"ТзОВ ""Альянс Маркет""","03186, м. Київ, вул. Соціалістична, буд. 5, корпус 2",//03244/ 3-99-9,4610136600,3524.4705000000013,13106.9,1.9005,0.0,1.6700000000000004,3520.9,0.0,0.0,0.0,0.0,0.0,0.0,6302.0,1615.6899999999996,0.93,0.0,0.76,1614.0,6804.899999999999,1908.7805,0.9705,0.0,0.91,1906.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14282829,"АТ ""Перший Український Міжнародний Банк""","вул. Андріївська, 4, м. Київ, 04070",Andrey.Gudz.ua@pumb.ua/0503416699,2310100000,1304.4263,12843.3113,1.6420000000000003,2.8089999999999997,39.363999999999976,1260.6113,104.11399999999999,53.244,0.008,0.0,0.222,53.013999999999996,2089.518,168.7679,0.29690000000000005,0.017,8.736,159.718,3926.5561,314.7127,0.4706000000000001,0.644,19.142,294.4561,4601.7442,475.3647,0.5345000000000001,1.818,11.168,461.8442,2121.379,292.3370000000001,0.3320000000000001,0.33,0.096,291.57899999999995
01993807,Комунальна організація «Київмедспецтранс»,"04119, м. Київ, вул. Дегтярівська, 25",nfo@medavto.com/536-04-30,8039100000,5380.185,12804.739,0.8089999999999999,0.0,68.987,5310.389,0.0,0.0,0.0,0.0,0.0,0.0,1310.1459999999995,301.248,0.135,0.0,6.817,294.296,3521.2459999999996,1078.531,0.261,0.0,23.224,1055.046,4989.347,2353.167,0.27399999999999997,0.0,25.846,2327.047,2984.0,1647.239,0.139,0.0,13.1,1634.0
40769689,"ТОВ ""АКТИВ СТИЛЬ""","18002,м.Черкаси,бульвар Шевченка,266, офіс 417/1(факт: АЗСNo105 м. Канів, вул. Київська,36)",i.poda@oilukraine.ck.ua/(0472)54-37-56,7110300000,120.13499999999985,12701.369999999994,2.2049999999999987,2.150000000000001,9.910000000000002,105.86999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362.369999999995,83.00249999999993,1.1024999999999998,1.0500000000000005,4.979999999999999,75.8699999999999,6338.999999999997,37.13250000000001,1.1024999999999998,1.1000000000000003,4.929999999999999,30.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
41022900,"ВП Український центр по обслуговуванню пасажирів на залізничному транспорті філії ""Пасажирська компанія"" АТ ""Укрзалізниця""","03680, м. Київ, вул. Тверська, 5",Ukrainets@sw.uz.gov.ua/309-70-12,8039100000,4125.1415,11935.485000000002,1.5564999999999998,0.0,0.6,4122.9850000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.827,1019.065,0.23800000000000002,0.0,0.0,1018.827,6254.191999999999,2037.8325,0.8405,0.0,0.3,2036.692,3472.466000000001,1068.244,0.478,0.0,0.3,1067.4660000000001
37278275,"ПП ""Нафтотермінал"", дільниця ""Ярмолинецька нафтобаза""","79056, м. Львів, вул. Пластова, 1",KSnisarenko@gng.com.ua/0673414165,6825855100,390.3569999999999,11635.746000000001,0.2760000000000001,17.156000000000002,26.628999999999994,346.29600000000005,0.0,0.0,0.0,0.0,0.0,0.0,1835.79,64.7734,0.0474,2.6319999999999997,4.504,57.59,4388.26,151.21180000000004,0.0958,6.614,9.342,135.16,3641.246000000001,121.83429999999998,0.08030000000000001,5.3599999999999985,9.048,107.346,1770.4499999999996,52.53750000000001,0.0525,2.55,3.735,46.2
01387432,"ПАТ ""КИЇВМЕТРОБУД""","08135, Київська обл., Києво-Святошинський р-н, с.Чайки, вул. Валентини Чайки, буд.16",mudrik.1953n@gmail.com/044-408-67-64,8039100000,3084.7534999999993,11605.549,1.7044999999999997,0.0,0.0,3083.0490000000004,238.333,238.333,0.0,0.0,0.0,238.333,894.0,144.15,0.15,0.0,0.0,144.0,2432.9,489.2888,0.3888,0.0,0.0,488.9,5235.482999999998,1347.2608,0.7777999999999998,0.0,0.0,1346.483,2804.833,865.7209,0.3879,0.0,0.0,865.3330000000001
00493741,ХАРКІВСЬКИЙ НАЦІОНАЛЬНИЙ ТЕХНІЧНИЙ УНІВЕРСИТЕТ СІЛЬСЬКОГО ГОСПОДАРСТВА ІМЕНІ ПЕТРА ВАСИЛЕНКА,"61002, м. Харків, Київський район, вул. Алчевських, буд.44",info@khntusg.com.ua/(057)700-38-88,6310136600,2513.984000000001,11563.177,1.261,0.755,48.341,2463.6269999999995,0.0,0.0,0.0,0.0,0.0,0.0,2615.815,522.716,0.381,0.335,0.4350000000000001,521.565,7949.908,1620.4969999999996,0.8500000000000001,0.41,38.279,1580.9579999999994,997.454,370.771,0.03,0.01,9.627,361.10400000000004,0.0,0.0,0.0,0.0,0.0,0.0
